Resource, Numa, Start, End, Duration, Explicit, Aff, Strict, Tag, Name
29, 3, 1527065188176259059, 1527065188194699193, 18440134, 1, 2, 0, 7, gemm
4, 0, 1527065188176549558, 1527065188188081030, 11531472, 1, 2, 0, 6, syrk
26, 3, 1527065188176791552, 1527065188194699268, 17907716, 1, 2, 0, 7, gemm
37, 4, 1527065188177236690, 1527065188195707480, 18470790, 1, 2, 0, 5, gemm
3, 0, 1527065188177728490, 1527065188196825454, 19096964, 1, 2, 0, 7, gemm
18, 2, 1527065188178035745, 1527065188200269062, 22233317, 1, 2, 0, 6, gemm
7, 0, 1527065188178480516, 1527065188196535295, 18054779, 1, 2, 0, 6, gemm
58, 7, 1527065188178672689, 1527065188196435869, 17763180, 1, 2, 0, 7, gemm
62, 7, 1527065188178809064, 1527065188196137054, 17327990, 1, 2, 0, 7, gemm
22, 2, 1527065188179422191, 1527065188197790030, 18367839, 1, 2, 0, 2, gemm
16, 2, 1527065188179435665, 1527065188198503874, 19068209, 1, 2, 0, 3, gemm
51, 6, 1527065188179821203, 1527065188197273409, 17452206, 1, 2, 0, 6, gemm
17, 2, 1527065188180142122, 1527065188202198440, 22056318, 1, 2, 0, 1, gemm
52, 6, 1527065188180503606, 1527065188197557885, 17054279, 1, 2, 0, 6, gemm
59, 7, 1527065188180972275, 1527065188198135398, 17163123, 1, 2, 0, 7, gemm
61, 7, 1527065188181258796, 1527065188198434580, 17175784, 1, 2, 0, 7, gemm
11, 1, 1527065188181338872, 1527065188192256744, 10917872, 1, 2, 0, 7, syrk
63, 7, 1527065188181370053, 1527065188198461491, 17091438, 1, 2, 0, 7, gemm
10, 1, 1527065188181426412, 1527065188200319295, 18892883, 1, 2, 0, 5, gemm
43, 5, 1527065188181682348, 1527065188199375413, 17693065, 1, 2, 0, 5, gemm
45, 5, 1527065188181711766, 1527065188199252609, 17540843, 1, 2, 0, 5, gemm
25, 3, 1527065188181713128, 1527065188199921955, 18208827, 1, 2, 0, 3, gemm
48, 6, 1527065188182090402, 1527065188199356238, 17265836, 1, 2, 0, 6, gemm
44, 5, 1527065188182429652, 1527065188199161435, 16731783, 1, 2, 0, 5, gemm
54, 6, 1527065188182628897, 1527065188199636864, 17007967, 1, 2, 0, 6, gemm
34, 4, 1527065188182712880, 1527065188200211075, 17498195, 1, 2, 0, 4, gemm
56, 7, 1527065188182949716, 1527065188199997994, 17048278, 1, 2, 0, 7, gemm
0, 0, 1527065188183174136, 1527065188200664414, 17490278, 1, 2, 0, 0, gemm
32, 4, 1527065188183504428, 1527065188201090459, 17586031, 1, 2, 0, 4, gemm
50, 6, 1527065188183543953, 1527065188200327585, 16783632, 1, 2, 0, 6, gemm
24, 3, 1527065188183898919, 1527065188201368071, 17469152, 1, 2, 0, 3, gemm
12, 1, 1527065188183923169, 1527065188202132938, 18209769, 1, 2, 0, 1, gemm
1, 0, 1527065188184070296, 1527065188201312965, 17242669, 1, 2, 0, 0, gemm
60, 7, 1527065188185183479, 1527065188202298598, 17115119, 1, 2, 0, 7, gemm
47, 5, 1527065188185378294, 1527065188202559091, 17180797, 1, 2, 0, 5, gemm
9, 1, 1527065188185408336, 1527065188201991546, 16583210, 1, 2, 0, 1, gemm
2, 0, 1527065188186245952, 1527065188202621992, 16376040, 1, 2, 0, 0, gemm
39, 4, 1527065188186357747, 1527065188203715674, 17357927, 1, 2, 0, 4, gemm
38, 4, 1527065188186357770, 1527065188203503674, 17145904, 1, 2, 0, 4, gemm
28, 3, 1527065188186428206, 1527065188203439620, 17011414, 1, 2, 0, 3, gemm
31, 3, 1527065188186473694, 1527065188197562432, 11088738, 1, 2, 0, 6, syrk
40, 5, 1527065188186555746, 1527065188202552313, 15996567, 1, 2, 0, 5, gemm
5, 0, 1527065188186885177, 1527065188203039393, 16154216, 1, 2, 0, 0, gemm
46, 5, 1527065188186940980, 1527065188203944524, 17003544, 1, 2, 0, 5, gemm
36, 4, 1527065188187842198, 1527065188206245354, 18403156, 1, 2, 0, 5, gemm
4, 0, 1527065188188110819, 1527065188206539341, 18428522, 1, 2, 0, 6, gemm
30, 3, 1527065188188223090, 1527065188201098954, 12875864, 1, 2, 0, 7, trsm
21, 2, 1527065188188497450, 1527065188206130540, 17633090, 1, 2, 0, 2, gemm
27, 3, 1527065188188568864, 1527065188206898335, 18329471, 1, 2, 0, 6, gemm
23, 2, 1527065188188731651, 1527065188206157873, 17426222, 1, 2, 0, 2, gemm
20, 2, 1527065188188911613, 1527065188207685661, 18774048, 1, 2, 0, 2, gemm
14, 1, 1527065188189747592, 1527065188206968539, 17220947, 1, 2, 0, 1, gemm
8, 1, 1527065188189782722, 1527065188202923072, 13140350, 1, 2, 0, 7, trsm
42, 5, 1527065188189896837, 1527065188206811264, 16914427, 1, 2, 0, 5, gemm
41, 5, 1527065188189896839, 1527065188206908586, 17011747, 1, 2, 0, 5, gemm
13, 1, 1527065188189939434, 1527065188208577583, 18638149, 1, 2, 0, 1, gemm
6, 0, 1527065188190011324, 1527065188208167909, 18156585, 1, 2, 0, 0, gemm
53, 6, 1527065188190065596, 1527065188207441413, 17375817, 1, 2, 0, 6, gemm
55, 6, 1527065188190555143, 1527065188207640631, 17085488, 1, 2, 0, 6, gemm
49, 6, 1527065188190714183, 1527065188208237139, 17522956, 1, 2, 0, 6, gemm
57, 7, 1527065188191009100, 1527065188207603850, 16594750, 1, 2, 0, 7, gemm
35, 4, 1527065188191490342, 1527065188208419118, 16928776, 1, 2, 0, 4, gemm
33, 4, 1527065188191692608, 1527065188209071253, 17378645, 1, 2, 0, 4, gemm
15, 1, 1527065188191702651, 1527065188208904316, 17201665, 1, 2, 0, 1, gemm
11, 1, 1527065188192270492, 1527065188208454069, 16183577, 1, 2, 0, 1, gemm
19, 2, 1527065188193857750, 1527065188210954629, 17096879, 1, 2, 0, 2, gemm
26, 3, 1527065188194747099, 1527065188211604094, 16856995, 1, 2, 0, 3, gemm
29, 3, 1527065188194747108, 1527065188211549555, 16802447, 1, 2, 0, 3, gemm
37, 4, 1527065188195739078, 1527065188212449811, 16710733, 1, 2, 0, 4, gemm
62, 7, 1527065188196227439, 1527065188213079321, 16851882, 1, 2, 0, 7, gemm
58, 7, 1527065188196453442, 1527065188213276464, 16823022, 1, 2, 0, 7, gemm
7, 0, 1527065188196577748, 1527065188213392419, 16814671, 1, 2, 0, 0, gemm
3, 0, 1527065188196833212, 1527065188213410737, 16577525, 1, 2, 0, 0, gemm
51, 6, 1527065188197320450, 1527065188214875716, 17555266, 1, 2, 0, 6, gemm
52, 6, 1527065188197570429, 1527065188215161895, 17591466, 1, 2, 0, 6, gemm
31, 3, 1527065188197590161, 1527065188214459718, 16869557, 1, 2, 0, 3, gemm
22, 2, 1527065188197828063, 1527065188214977383, 17149320, 1, 2, 0, 2, gemm
59, 7, 1527065188198173085, 1527065188215071460, 16898375, 1, 2, 0, 7, gemm
61, 7, 1527065188198450384, 1527065188215409466, 16959082, 1, 2, 0, 7, gemm
63, 7, 1527065188198481721, 1527065188215441753, 16960032, 1, 2, 0, 7, gemm
16, 2, 1527065188198520446, 1527065188214952383, 16431937, 1, 2, 0, 2, gemm
44, 5, 1527065188199245892, 1527065188215642812, 16396920, 1, 2, 0, 5, gemm
45, 5, 1527065188199269454, 1527065188215651888, 16382434, 1, 2, 0, 5, gemm
48, 6, 1527065188199386876, 1527065188216644005, 17257129, 1, 2, 0, 6, gemm
43, 5, 1527065188199394164, 1527065188215689138, 16294974, 1, 2, 0, 5, gemm
54, 6, 1527065188199651754, 1527065188217359448, 17707694, 1, 2, 0, 6, gemm
25, 3, 1527065188199957284, 1527065188216584328, 16627044, 1, 2, 0, 3, gemm
56, 7, 1527065188200032062, 1527065188216937831, 16905769, 1, 2, 0, 7, gemm
34, 4, 1527065188200265501, 1527065188217055999, 16790498, 1, 2, 0, 4, gemm
18, 2, 1527065188200316045, 1527065188217571731, 17255686, 1, 2, 0, 2, gemm
50, 6, 1527065188200366017, 1527065188218860596, 18494579, 1, 2, 0, 6, gemm
10, 1, 1527065188200367108, 1527065188218337023, 17969915, 1, 2, 0, 1, gemm
0, 0, 1527065188200698552, 1527065188217447596, 16749044, 1, 2, 0, 0, gemm
32, 4, 1527065188201127883, 1527065188214314849, 13186966, 1, 2, 0, 6, trsm
1, 0, 1527065188201325935, 1527065188218546065, 17220130, 1, 2, 0, 0, gemm
30, 3, 1527065188201354866, 1527065188218774937, 17420071, 1, 2, 0, 3, gemm
24, 3, 1527065188201380203, 1527065188218723771, 17343568, 1, 2, 0, 3, gemm
9, 1, 1527065188202025949, 1527065188218973975, 16948026, 1, 2, 0, 1, gemm
12, 1, 1527065188202160774, 1527065188219035629, 16874855, 1, 2, 0, 1, gemm
17, 2, 1527065188202234276, 1527065188219617138, 17382862, 1, 2, 0, 2, gemm
60, 7, 1527065188202318233, 1527065188219301110, 16982877, 1, 2, 0, 7, gemm
40, 5, 1527065188202605999, 1527065188219531092, 16925093, 1, 2, 0, 5, gemm
47, 5, 1527065188202606004, 1527065188219530854, 16924850, 1, 2, 0, 5, gemm
2, 0, 1527065188202634917, 1527065188218797316, 16162399, 1, 2, 0, 0, gemm
5, 0, 1527065188203066073, 1527065188221490320, 18424247, 1, 2, 0, 5, gemm
8, 1, 1527065188203182119, 1527065188221368922, 18186803, 1, 2, 0, 4, gemm
28, 3, 1527065188203491803, 1527065188223039725, 19547922, 1, 2, 0, 4, gemm
38, 4, 1527065188203573159, 1527065188223998337, 20425178, 1, 2, 0, 2, gemm
39, 4, 1527065188203761100, 1527065188215292881, 11531781, 1, 2, 0, 7, syrk
46, 5, 1527065188203988257, 1527065188220777456, 16789199, 1, 2, 0, 5, gemm
21, 2, 1527065188206184181, 1527065188224551457, 18367276, 1, 2, 0, 5, gemm
23, 2, 1527065188206226489, 1527065188224423542, 18197053, 1, 2, 0, 6, gemm
36, 4, 1527065188206282182, 1527065188225049227, 18767045, 1, 2, 0, 5, gemm
4, 0, 1527065188206615877, 1527065188225110612, 18494735, 1, 2, 0, 5, gemm
42, 5, 1527065188206839187, 1527065188224055494, 17216307, 1, 2, 0, 5, gemm
41, 5, 1527065188206922524, 1527065188224057209, 17134685, 1, 2, 0, 5, gemm
27, 3, 1527065188206957233, 1527065188225920050, 18962817, 1, 2, 0, 5, gemm
14, 1, 1527065188207042458, 1527065188226156677, 19114219, 1, 2, 0, 7, gemm
53, 6, 1527065188207491549, 1527065188224689870, 17198321, 1, 2, 0, 6, gemm
55, 6, 1527065188207654449, 1527065188225203371, 17548922, 1, 2, 0, 6, gemm
57, 7, 1527065188207662826, 1527065188224835579, 17172753, 1, 2, 0, 7, gemm
20, 2, 1527065188207751187, 1527065188218796966, 11045779, 1, 2, 0, 5, syrk
6, 0, 1527065188208214474, 1527065188221459590, 13245116, 1, 2, 0, 6, trsm
49, 6, 1527065188208257628, 1527065188225408326, 17150698, 1, 2, 0, 6, gemm
35, 4, 1527065188208463267, 1527065188227790155, 19326888, 1, 2, 0, 7, gemm
11, 1, 1527065188208588264, 1527065188227111009, 18522745, 1, 2, 0, 5, gemm
13, 1, 1527065188208618447, 1527065188226157130, 17538683, 1, 2, 0, 7, gemm
15, 1, 1527065188208929064, 1527065188226593232, 17664168, 1, 2, 0, 7, gemm
33, 4, 1527065188209128356, 1527065188228340498, 19212142, 1, 2, 0, 6, gemm
19, 2, 1527065188211027559, 1527065188222893885, 11866326, 1, 2, 0, 6, trsm
29, 3, 1527065188211611876, 1527065188229740054, 18128178, 1, 2, 0, 7, gemm
26, 3, 1527065188211629945, 1527065188229739914, 18109969, 1, 2, 0, 7, gemm
37, 4, 1527065188212504397, 1527065188231432758, 18928361, 1, 2, 0, 7, gemm
62, 7, 1527065188213122441, 1527065188230098164, 16975723, 1, 2, 0, 7, gemm
58, 7, 1527065188213291649, 1527065188230470435, 17178786, 1, 2, 0, 7, gemm
3, 0, 1527065188213443583, 1527065188232019176, 18575593, 1, 2, 0, 7, gemm
7, 0, 1527065188213443597, 1527065188232019601, 18576004, 1, 2, 0, 7, gemm
32, 4, 1527065188214491719, 1527065188226207163, 11715444, 1, 2, 0, 6, syrk
31, 3, 1527065188214517674, 1527065188232606415, 18088741, 1, 2, 0, 5, gemm
51, 6, 1527065188214941394, 1527065188233442753, 18501359, 1, 2, 0, 6, gemm
16, 2, 1527065188215012588, 1527065188234379372, 19366784, 1, 2, 0, 6, gemm
22, 2, 1527065188215027902, 1527065188233833015, 18805113, 1, 2, 0, 5, gemm
59, 7, 1527065188215090181, 1527065188232231152, 17140971, 1, 2, 0, 7, gemm
52, 6, 1527065188215177480, 1527065188234123155, 18945675, 1, 2, 0, 6, gemm
39, 4, 1527065188215344935, 1527065188234673696, 19328761, 1, 2, 0, 6, gemm
61, 7, 1527065188215426323, 1527065188232399972, 16973649, 1, 2, 0, 7, gemm
63, 7, 1527065188215454806, 1527065188232458135, 17003329, 1, 2, 0, 7, gemm
44, 5, 1527065188215700484, 1527065188232924653, 17224169, 1, 2, 0, 5, gemm
43, 5, 1527065188215702811, 1527065188232502324, 16799513, 1, 2, 0, 5, gemm
45, 5, 1527065188215716081, 1527065188232532683, 16816602, 1, 2, 0, 5, gemm
25, 3, 1527065188216625019, 1527065188235330605, 18705586, 1, 2, 0, 6, gemm
48, 6, 1527065188216687807, 1527065188233458330, 16770523, 1, 2, 0, 6, gemm
56, 7, 1527065188216964364, 1527065188233932277, 16967913, 1, 2, 0, 7, gemm
34, 4, 1527065188217102675, 1527065188236250174, 19147499, 1, 2, 0, 5, gemm
54, 6, 1527065188217378027, 1527065188234393621, 17015594, 1, 2, 0, 6, gemm
0, 0, 1527065188217493442, 1527065188235158585, 17665143, 1, 2, 0, 7, gemm
18, 2, 1527065188217667824, 1527065188236530082, 18862258, 1, 2, 0, 7, gemm
10, 1, 1527065188218407674, 1527065188236548896, 18141222, 1, 2, 0, 6, gemm
1, 0, 1527065188218601244, 1527065188236988101, 18386857, 1, 2, 0, 5, gemm
24, 3, 1527065188218763427, 1527065188237258443, 18495016, 1, 2, 0, 6, gemm
30, 3, 1527065188218803935, 1527065188238162981, 19359046, 1, 2, 0, 5, gemm
2, 0, 1527065188218819087, 1527065188237780032, 18960945, 1, 2, 0, 5, gemm
20, 2, 1527065188218870427, 1527065188238641713, 19771286, 1, 2, 0, 5, gemm
50, 6, 1527065188218880811, 1527065188236254299, 17373488, 1, 2, 0, 6, gemm
9, 1, 1527065188219027569, 1527065188238102966, 19075397, 1, 2, 0, 5, gemm
12, 1, 1527065188219063127, 1527065188238028243, 18965116, 1, 2, 0, 7, gemm
60, 7, 1527065188219321042, 1527065188236447417, 17126375, 1, 2, 0, 7, gemm
47, 5, 1527065188219575920, 1527065188236675712, 17099792, 1, 2, 0, 5, gemm
40, 5, 1527065188219575930, 1527065188236676476, 17100546, 1, 2, 0, 5, gemm
17, 2, 1527065188219649831, 1527065188237094025, 17444194, 1, 2, 0, 7, gemm
46, 5, 1527065188220798156, 1527065188237473737, 16675581, 1, 2, 0, 5, gemm
8, 1, 1527065188221454106, 1527065188240954979, 19500873, 1, 2, 0, 7, gemm
5, 0, 1527065188221525673, 1527065188240768533, 19242860, 1, 2, 0, 7, gemm
6, 0, 1527065188221602750, 1527065188239594500, 17991750, 1, 2, 0, 0, gemm
28, 3, 1527065188223100695, 1527065188240752324, 17651629, 1, 2, 0, 3, gemm
19, 2, 1527065188223242887, 1527065188240851929, 17609042, 1, 2, 0, 2, gemm
38, 4, 1527065188224059905, 1527065188243030115, 18970210, 1, 2, 0, 4, gemm
42, 5, 1527065188224084805, 1527065188242113850, 18029045, 1, 2, 0, 5, gemm
41, 5, 1527065188224084834, 1527065188241072304, 16987470, 1, 2, 0, 5, gemm
23, 2, 1527065188224438878, 1527065188240840197, 16401319, 1, 2, 0, 2, gemm
21, 2, 1527065188224565478, 1527065188240851337, 16285859, 1, 2, 0, 2, gemm
53, 6, 1527065188224744231, 1527065188242242589, 17498358, 1, 2, 0, 6, gemm
57, 7, 1527065188224883595, 1527065188241867199, 16983604, 1, 2, 0, 7, gemm
36, 4, 1527065188225103466, 1527065188243290004, 18186538, 1, 2, 0, 4, gemm
4, 0, 1527065188225167454, 1527065188243642639, 18475185, 1, 2, 0, 0, gemm
55, 6, 1527065188225218503, 1527065188242719653, 17501150, 1, 2, 0, 6, gemm
49, 6, 1527065188225457444, 1527065188242881233, 17423789, 1, 2, 0, 6, gemm
27, 3, 1527065188225985406, 1527065188242464063, 16478657, 1, 2, 0, 3, gemm
13, 1, 1527065188226189731, 1527065188243332578, 17142847, 1, 2, 0, 1, gemm
14, 1, 1527065188226203500, 1527065188243302299, 17098799, 1, 2, 0, 1, gemm
32, 4, 1527065188226243556, 1527065188244090310, 17846754, 1, 2, 0, 4, gemm
15, 1, 1527065188226620727, 1527065188243331508, 16710781, 1, 2, 0, 1, gemm
11, 1, 1527065188227135155, 1527065188244500937, 17365782, 1, 2, 0, 1, gemm
35, 4, 1527065188227806744, 1527065188246633928, 18827184, 1, 2, 0, 4, gemm
33, 4, 1527065188228359700, 1527065188245994317, 17634617, 1, 2, 0, 4, gemm
29, 3, 1527065188229776949, 1527065188246970766, 17193817, 1, 2, 0, 3, gemm
26, 3, 1527065188229776982, 1527065188246941308, 17164326, 1, 2, 0, 3, gemm
62, 7, 1527065188230156886, 1527065188247396690, 17239804, 1, 2, 0, 7, gemm
58, 7, 1527065188230483036, 1527065188247396703, 16913667, 1, 2, 0, 7, gemm
37, 4, 1527065188231475435, 1527065188248760048, 17284613, 1, 2, 0, 4, gemm
7, 0, 1527065188232057496, 1527065188249149641, 17092145, 1, 2, 0, 0, gemm
3, 0, 1527065188232057503, 1527065188248904987, 16847484, 1, 2, 0, 0, gemm
59, 7, 1527065188232264368, 1527065188249235260, 16970892, 1, 2, 0, 7, gemm
61, 7, 1527065188232450400, 1527065188249723545, 17273145, 1, 2, 0, 7, gemm
63, 7, 1527065188232472148, 1527065188242431528, 9959380, 1, 2, 0, 7, syrk
45, 5, 1527065188232555496, 1527065188244378137, 11822641, 1, 2, 0, 5, trsm
43, 5, 1527065188232555498, 1527065188242086287, 9530789, 1, 2, 0, 5, syrk
31, 3, 1527065188232638690, 1527065188249392658, 16753968, 1, 2, 0, 3, gemm
44, 5, 1527065188232959931, 1527065188249864495, 16904564, 1, 2, 0, 5, gemm
48, 6, 1527065188233505441, 1527065188251457465, 17952024, 1, 2, 0, 6, gemm
51, 6, 1527065188233505456, 1527065188251619407, 18113951, 1, 2, 0, 6, gemm
22, 2, 1527065188233883601, 1527065188251212319, 17328718, 1, 2, 0, 2, gemm
56, 7, 1527065188233968044, 1527065188250590083, 16622039, 1, 2, 0, 7, gemm
52, 6, 1527065188234138430, 1527065188251835793, 17697363, 1, 2, 0, 6, gemm
16, 2, 1527065188234392525, 1527065188251439547, 17047022, 1, 2, 0, 2, gemm
54, 6, 1527065188234410559, 1527065188253052818, 18642259, 1, 2, 0, 6, gemm
39, 4, 1527065188234734891, 1527065188251835624, 17100733, 1, 2, 0, 4, gemm
0, 0, 1527065188235191723, 1527065188252018021, 16826298, 1, 2, 0, 0, gemm
25, 3, 1527065188235362558, 1527065188252094738, 16732180, 1, 2, 0, 3, gemm
34, 4, 1527065188236270897, 1527065188253221635, 16950738, 1, 2, 0, 4, gemm
50, 6, 1527065188236280948, 1527065188252950150, 16669202, 1, 2, 0, 6, gemm
60, 7, 1527065188236473325, 1527065188253359212, 16885887, 1, 2, 0, 7, gemm
18, 2, 1527065188236546747, 1527065188252765186, 16218439, 1, 2, 0, 2, gemm
10, 1, 1527065188236639806, 1527065188253305556, 16665750, 1, 2, 0, 1, gemm
40, 5, 1527065188236721204, 1527065188253825047, 17103843, 1, 2, 0, 5, gemm
47, 5, 1527065188236721212, 1527065188253823933, 17102721, 1, 2, 0, 5, gemm
1, 0, 1527065188237007850, 1527065188253313211, 16305361, 1, 2, 0, 0, gemm
17, 2, 1527065188237109923, 1527065188253295553, 16185630, 1, 2, 0, 2, gemm
24, 3, 1527065188237340184, 1527065188253906227, 16566043, 1, 2, 0, 3, gemm
46, 5, 1527065188237491732, 1527065188254219783, 16728051, 1, 2, 0, 5, gemm
2, 0, 1527065188237788935, 1527065188253854269, 16065334, 1, 2, 0, 0, gemm
12, 1, 1527065188238044180, 1527065188254183855, 16139675, 1, 2, 0, 1, gemm
9, 1, 1527065188238114826, 1527065188254164567, 16049741, 1, 2, 0, 1, gemm
30, 3, 1527065188238195577, 1527065188254513919, 16318342, 1, 2, 0, 3, gemm
20, 2, 1527065188238661523, 1527065188255259318, 16597795, 1, 2, 0, 2, gemm
6, 0, 1527065188239605971, 1527065188256110478, 16504507, 1, 2, 0, 0, gemm
5, 0, 1527065188240801654, 1527065188258366421, 17564767, 1, 2, 0, 7, gemm
28, 3, 1527065188240803212, 1527065188254195654, 13392442, 1, 2, 0, 7, trsm
23, 2, 1527065188240883392, 1527065188260077876, 19194484, 1, 2, 0, 1, gemm
21, 2, 1527065188240902947, 1527065188259847276, 18944329, 1, 2, 0, 5, gemm
19, 2, 1527065188240903145, 1527065188259784262, 18881117, 1, 2, 0, 5, gemm
8, 1, 1527065188241028886, 1527065188260712758, 19683872, 1, 2, 0, 5, gemm
41, 5, 1527065188241174910, 1527065188258422424, 17247514, 1, 2, 0, 5, gemm
57, 7, 1527065188241917666, 1527065188259018089, 17100423, 1, 2, 0, 7, gemm
43, 5, 1527065188242121792, 1527065188258954609, 16832817, 1, 2, 0, 5, gemm
42, 5, 1527065188242142973, 1527065188259066188, 16923215, 1, 2, 0, 5, gemm
53, 6, 1527065188242304477, 1527065188259756316, 17451839, 1, 2, 0, 6, gemm
63, 7, 1527065188242444828, 1527065188259296450, 16851622, 1, 2, 0, 7, gemm
27, 3, 1527065188242512769, 1527065188254845069, 12332300, 1, 2, 0, 5, trsm
55, 6, 1527065188242749238, 1527065188259755758, 17006520, 1, 2, 0, 6, gemm
49, 6, 1527065188242895028, 1527065188260355540, 17460512, 1, 2, 0, 6, gemm
38, 4, 1527065188243136181, 1527065188262055543, 18919362, 1, 2, 0, 6, gemm
36, 4, 1527065188243350200, 1527065188262617617, 19267417, 1, 2, 0, 5, gemm
14, 1, 1527065188243368290, 1527065188261630618, 18262328, 1, 2, 0, 5, gemm
13, 1, 1527065188243370755, 1527065188261820881, 18450126, 1, 2, 0, 5, gemm
15, 1, 1527065188243383545, 1527065188261641902, 18258357, 1, 2, 0, 5, gemm
4, 0, 1527065188243702359, 1527065188261992860, 18290501, 1, 2, 0, 5, gemm
32, 4, 1527065188244137742, 1527065188261985495, 17847753, 1, 2, 0, 6, gemm
11, 1, 1527065188244517740, 1527065188262066622, 17548882, 1, 2, 0, 1, gemm
45, 5, 1527065188244724516, 1527065188262403535, 17679019, 1, 2, 0, 5, gemm
33, 4, 1527065188246017132, 1527065188263157355, 17140223, 1, 2, 0, 4, gemm
35, 4, 1527065188246666239, 1527065188263138107, 16471868, 1, 2, 0, 4, gemm
26, 3, 1527065188246982176, 1527065188263646627, 16664451, 1, 2, 0, 3, gemm
29, 3, 1527065188247000176, 1527065188263623004, 16622828, 1, 2, 0, 3, gemm
58, 7, 1527065188247434528, 1527065188264398447, 16963919, 1, 2, 0, 7, gemm
62, 7, 1527065188247435643, 1527065188256752804, 9317161, 1, 2, 0, 7, syrk
37, 4, 1527065188248781414, 1527065188265178571, 16397157, 1, 2, 0, 4, gemm
3, 0, 1527065188248941633, 1527065188265740241, 16798608, 1, 2, 0, 0, gemm
7, 0, 1527065188249157293, 1527065188265762168, 16604875, 1, 2, 0, 0, gemm
59, 7, 1527065188249300531, 1527065188265487093, 16186562, 1, 2, 0, 7, gemm
31, 3, 1527065188249438285, 1527065188266137320, 16699035, 1, 2, 0, 3, gemm
61, 7, 1527065188249741972, 1527065188266216064, 16474092, 1, 2, 0, 7, gemm
44, 5, 1527065188249912692, 1527065188267112869, 17200177, 1, 2, 0, 5, gemm
56, 7, 1527065188250605440, 1527065188267525737, 16920297, 1, 2, 0, 7, gemm
22, 2, 1527065188251277545, 1527065188268751814, 17474269, 1, 2, 0, 2, gemm
16, 2, 1527065188251469721, 1527065188268793353, 17323632, 1, 2, 0, 2, gemm
48, 6, 1527065188251507835, 1527065188272181918, 20674083, 1, 2, 0, 6, gemm
51, 6, 1527065188251633812, 1527065188272119697, 20485885, 1, 2, 0, 6, gemm
39, 4, 1527065188251865687, 1527065188269731960, 17866273, 1, 2, 0, 4, gemm
52, 6, 1527065188251869518, 1527065188272092822, 20223304, 1, 2, 0, 6, gemm
0, 0, 1527065188252046595, 1527065188268881151, 16834556, 1, 2, 0, 0, gemm
25, 3, 1527065188252127667, 1527065188268779930, 16652263, 1, 2, 0, 3, gemm
18, 2, 1527065188252782786, 1527065188268958923, 16176137, 1, 2, 0, 2, gemm
50, 6, 1527065188252969009, 1527065188272092794, 19123785, 1, 2, 0, 6, gemm
54, 6, 1527065188253112808, 1527065188273876512, 20763704, 1, 2, 0, 6, gemm
34, 4, 1527065188253238527, 1527065188269708245, 16469718, 1, 2, 0, 4, gemm
17, 2, 1527065188253308525, 1527065188269361609, 16053084, 1, 2, 0, 2, gemm
1, 0, 1527065188253333608, 1527065188269596393, 16262785, 1, 2, 0, 0, gemm
10, 1, 1527065188253356475, 1527065188270893700, 17537225, 1, 2, 0, 1, gemm
60, 7, 1527065188253390895, 1527065188271894828, 18503933, 1, 2, 0, 7, gemm
47, 5, 1527065188253863581, 1527065188271954187, 18090606, 1, 2, 0, 5, gemm
40, 5, 1527065188253863590, 1527065188270703524, 16839934, 1, 2, 0, 5, gemm
2, 0, 1527065188253866434, 1527065188271428470, 17562036, 1, 2, 0, 0, gemm
24, 3, 1527065188253922656, 1527065188271644104, 17721448, 1, 2, 0, 3, gemm
9, 1, 1527065188254176233, 1527065188270764834, 16588601, 1, 2, 0, 1, gemm
12, 1, 1527065188254212175, 1527065188270996785, 16784610, 1, 2, 0, 1, gemm
46, 5, 1527065188254234251, 1527065188271027326, 16793075, 1, 2, 0, 5, gemm
28, 3, 1527065188254418818, 1527065188272750393, 18331575, 1, 2, 0, 1, gemm
30, 3, 1527065188254542787, 1527065188265896859, 11354072, 1, 2, 0, 7, syrk
27, 3, 1527065188255096296, 1527065188272395491, 17299195, 1, 2, 0, 3, gemm
20, 2, 1527065188255288268, 1527065188271920713, 16632445, 1, 2, 0, 2, gemm
6, 0, 1527065188256131888, 1527065188273379459, 17247571, 1, 2, 0, 0, gemm
62, 7, 1527065188256780906, 1527065188273600858, 16819952, 1, 2, 0, 7, gemm
5, 0, 1527065188258392201, 1527065188274932529, 16540328, 1, 2, 0, 0, gemm
41, 5, 1527065188258466659, 1527065188275583451, 17116792, 1, 2, 0, 5, gemm
43, 5, 1527065188258968320, 1527065188276033168, 17064848, 1, 2, 0, 5, gemm
57, 7, 1527065188259041865, 1527065188275949638, 16907773, 1, 2, 0, 7, gemm
42, 5, 1527065188259079859, 1527065188275992485, 16912626, 1, 2, 0, 5, gemm
63, 7, 1527065188259308645, 1527065188276156919, 16848274, 1, 2, 0, 7, gemm
55, 6, 1527065188259795143, 1527065188276943701, 17148558, 1, 2, 0, 6, gemm
53, 6, 1527065188259795159, 1527065188276938670, 17143511, 1, 2, 0, 6, gemm
19, 2, 1527065188259827938, 1527065188276722542, 16894604, 1, 2, 0, 2, gemm
21, 2, 1527065188259863044, 1527065188276850996, 16987952, 1, 2, 0, 2, gemm
23, 2, 1527065188260092307, 1527065188276769349, 16677042, 1, 2, 0, 2, gemm
49, 6, 1527065188260386072, 1527065188278128640, 17742568, 1, 2, 0, 6, gemm
8, 1, 1527065188260768388, 1527065188278060966, 17292578, 1, 2, 0, 1, gemm
14, 1, 1527065188261642080, 1527065188277967202, 16325122, 1, 2, 0, 1, gemm
